feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,emotion
-362.65103,22.281368,-7.82237,29.300444,-5.0907907,-9.887535,-4.1429095,-12.96071,-9.64678,-4.9985423,-15.155226,8.017026,-10.838371,0.042735144,0.1789260137648809,happy
-347.9453,24.924538,-10.617685,34.82433,-9.574309,-2.9196556,-4.813641,-15.408134,-2.6927848,-2.8357656,-16.541702,12.403873,-11.0379305,0.06278158,0.197412109375,happy
-317.9108,47.249264,-14.221211,20.281752,-1.1230582,-12.355504,-7.57192,-19.740871,-4.68747,-1.0565947,-21.824617,10.2394285,-12.084898,0.06319943,0.1765320480510752,happy
-370.7285,17.17013,-16.050215,29.30906,-7.156231,-2.2118104,-8.234604,-14.026407,-3.6016052,-1.2778984,-12.622986,13.53265,-4.959553,0.039078426,0.224111328125,happy
-378.65335,36.86703,-11.255963,14.261602,0.17612115,-7.746011,-8.740669,-12.463249,-3.8358765,2.1342394,-12.198501,9.483582,-4.6430516,0.04165306,0.1709939707880435,happy
-324.5068,40.520462,-17.620665,24.40892,-8.875761,-8.716568,-7.204112,-15.363683,-6.549319,-3.0288808,-17.19995,9.5926075,-8.532935,0.06620229,0.1689552774234693,happy
-325.64536,27.51858,-15.92646,20.317717,-11.283375,-8.941928,-3.150142,-18.825348,1.3438972,-4.264788,-13.232413,11.260911,-14.525392,0.07828592,0.2206044823232323,happy
-304.84412,46.102474,-30.040972,17.867138,-8.221864,-14.374434,-6.5665703,-15.650287,-2.8429966,4.322398,-20.486355,13.200376,-10.268484,0.07750938,0.1507901278409091,happy
-325.6982,25.214771,-12.825867,29.543787,-11.436645,-6.4949436,-7.656164,-11.136605,-2.1447382,-0.94007546,-18.138988,13.231416,-8.549104,0.06570474,0.1956103515625,happy
-328.60434,44.744633,-15.729443,27.831406,-2.6468835,-4.378514,-9.889457,-21.033928,1.5311052,-0.708029,-24.248535,16.211306,-12.620852,0.07400783,0.1541552734375,happy
-361.34787,13.362711,-7.9469943,13.2337055,0.23417576,-8.347508,-7.1283894,-10.894083,-4.0564704,2.392891,-10.731852,9.31213,-3.6134627,0.044809178,0.2746441180889423,happy
-320.77756,43.140503,-14.20174,21.010916,1.5070866,-10.004282,-7.1654363,-16.110926,-7.7768583,-1.0577269,-18.15204,6.3518553,-11.479593,0.07408503,0.1570379083806818,happy
-346.57086,21.611187,-10.813522,31.280466,1.2983664,-4.3253655,-8.681821,-14.637228,-5.7531357,-3.5475793,-16.083832,12.139422,-8.747622,0.06512903,0.2207127939356435,happy
-392.10928,69.816376,-9.3574,14.614942,9.643179,-7.4398417,-0.40316874,-11.967408,-3.774845,14.214423,-17.135275,2.7882385,4.571108,0.031655055,0.143709390470297,neutral
-368.93387,83.46163,-10.512068,17.255665,5.9170713,-10.159872,7.208812,-20.795294,-7.238281,16.681452,-21.959589,11.17263,-2.2532318,0.03826201,0.1243678042763157,neutral
-380.26862,40.707966,5.78279,31.329147,11.810464,-14.829249,-0.4852702,-15.677699,-6.8129587,7.699519,-19.216112,8.448313,6.8577967,0.033008546,0.195955484220297,neutral
-386.6651,64.38997,-6.112477,15.107415,4.88081,-9.6320715,0.7183343,-12.43898,-5.0783906,9.27159,-17.422546,6.9326234,-4.7027707,0.03320582,0.1472553453947368,neutral
-485.06796,82.19269,35.977737,36.61214,17.516245,-6.4703555,2.5417395,-15.265674,-11.594258,-1.2412615,-8.52709,-1.6558632,-6.3955073,0.014152956,0.0968727289244186,neutral
-385.00745,63.455914,-9.261029,32.806267,14.690384,-20.325638,-4.7595005,-12.040186,-7.3668613,10.217882,-19.865255,8.110231,3.1659932,0.030117823,0.134830397002551,neutral
-404.03946,63.934246,1.6052917,31.937826,5.8276076,-5.9729304,-3.7304761,-17.79875,-3.2392209,5.8731775,-13.670126,2.9679391,1.9191694,0.027106514,0.1304657605229592,neutral
-474.0816,73.17577,23.546564,24.612007,8.9925375,0.15932688,1.3108212,-12.443224,-6.5983644,3.3351583,-5.1316915,3.5557032,0.4758017,0.012575389,0.126953125,neutral
-401.56046,83.20224,-2.8391695,22.042093,-2.408766,-10.407187,2.6828632,-17.395168,-11.730478,8.056422,-20.6816,5.219939,-1.5397013,0.031242263,0.1164871369949494,neutral
-381.46307,69.75656,-3.1920779,23.962978,4.095465,-9.720262,4.7706833,-22.1862,-7.9987555,11.607071,-17.640474,11.581767,0.4635929,0.036168166,0.1370912532216494,neutral
-375.9695,72.71668,-4.8069105,23.36957,-3.393812,-11.860173,4.126949,-14.727973,-8.902112,12.365257,-16.069727,9.667282,0.39526218,0.038455628,0.1386270328443877,neutral
-478.74207,89.41556,28.257706,14.846651,12.724196,1.3101419,-0.45116046,-17.786901,-10.470238,1.7254776,-6.0419693,1.3169932,-3.8058012,0.014059177,0.1028824690934065,neutral
-381.44922,66.22325,-10.41393,19.875353,7.507756,-10.59062,2.3010845,-12.258013,-6.9201655,11.530484,-16.777813,1.9797595,0.75513226,0.029229114,0.1312122911509901,neutral
-374.20932,79.64534,-0.8072843,23.735231,-2.837136,-5.16298,9.950203,-21.159784,-11.764346,11.767982,-21.689182,6.7277555,1.5265596,0.03586102,0.1231060606060606,neutral
-497.23297,61.602203,5.481628,26.47301,14.7966,-13.791632,-3.146848,-6.506849,-11.8676195,0.52866274,-9.81158,3.8397973,-3.979036,0.009203789,0.1401151133849557,neutral
-385.7463,54.991455,-2.453973,14.720256,-0.15600991,-2.798921,2.1013932,-14.377442,-9.776246,12.533452,-14.030662,7.3572717,-0.7132572,0.026630547,0.1784401633522727,neutral
-398.5595,58.98992,4.2102704,36.75065,7.3954744,-16.489723,-1.6542537,-14.082417,-10.526557,6.7629614,-23.613018,7.5983424,-3.6725454,0.029269934,0.1206618088942307,neutral
-347.81113,60.538437,-6.800009,31.316418,5.9879804,-12.831863,-2.5813975,-18.82715,-6.77204,17.099413,-25.025856,9.789264,1.2192061,0.03747832,0.1574633049242424,neutral
-446.4156,72.560555,11.838566,23.04771,1.3209674,0.045614086,1.4046128,-17.64177,-3.9142184,5.0554347,-5.034518,1.2055926,-4.5874066,0.013742864,0.1335000797193877,neutral
-400.95233,53.555267,-5.9407873,26.364809,3.3784301,-5.8432245,1.8558906,-10.220383,-5.455559,14.117618,-17.299473,6.9918504,-0.043329928,0.024718761,0.1590448288690476,neutral
-421.53946,52.24705,2.7073224,24.64479,6.3608704,-8.150348,-2.3171928,-10.848884,-2.4617453,8.864191,-15.730682,9.093743,0.55707186,0.025498362,0.1468008535879629,neutral
-436.12808,39.171432,-2.4850225,40.03945,6.7636333,-7.5462275,2.2796874,-10.063597,-9.213064,8.258845,-14.233973,8.749382,1.7025027,0.019362224,0.1685107869839449,neutral
-387.78262,40.633102,4.1515884,37.526257,7.569463,-10.47377,3.4115667,-14.189319,-7.2775207,8.001468,-21.071793,7.9433126,-0.8900736,0.03047526,0.202084319760101,neutral
-445.07898,46.592762,30.33042,30.742928,-1.9356319,-4.9410405,0.50146574,-15.922414,-3.8687766,5.094225,-8.48878,1.4519963,5.67186,0.0166772,0.2100791529605263,neutral
-421.12262,80.01866,7.3611665,22.866966,-3.8572,-8.928985,6.898466,-12.173407,-12.434088,7.980645,-23.140059,6.1894035,0.16276656,0.025044968,0.1041556052791262,neutral
-355.61166,65.05509,-8.123086,28.549393,4.9611487,-11.69131,1.7539964,-18.352234,-8.908893,12.683574,-20.341616,8.528519,-3.7469158,0.042214997,0.1373204703282828,neutral
-418.2464,53.67664,-3.9496403,39.476326,9.61585,-9.538034,1.5188267,-8.932019,-8.096224,9.383175,-17.681568,9.165496,3.2888534,0.0216537,0.1443896484375,neutral
-386.6973,63.188328,-8.630172,32.07015,2.5008435,-8.68792,-4.1295433,-21.507992,-7.301125,13.253728,-21.191652,7.732313,0.43209565,0.028615965,0.1282447076612903,neutral
-431.36807,62.65887,15.270836,24.708637,4.817625,-6.213918,0.106963985,-17.677973,0.5473679,10.643094,-10.091479,1.3798864,1.3940945,0.018167559,0.1573420698924731,neutral
-427.71124,63.123287,4.412096,38.092197,10.030691,-10.122826,2.2128701,-16.477974,-12.123323,7.898926,-21.068598,8.0813875,-1.5005786,0.02471475,0.1216047420058139,neutral
-435.94565,74.18893,17.243721,28.162477,6.2748857,-2.8269017,0.1206086,-12.196447,-6.9287386,7.1609216,-10.537845,0.35555652,0.46122393,0.019064162,0.1182719983552631,neutral
-422.2135,59.48271,7.145235,28.735191,8.91178,-9.631989,-1.6114067,-10.423314,-7.6523376,9.508208,-16.415113,7.159763,2.3988736,0.026339184,0.1333684637995049,neutral
-415.72693,44.158638,-10.262473,39.51867,4.9218025,-10.983731,-2.4328966,-11.827143,-9.292289,8.955161,-18.132557,7.763001,3.1640897,0.022346621,0.165625,neutral
-401.15692,58.98006,-11.72738,31.397652,-3.468453,-6.7700677,0.17757584,-8.964707,-13.092393,10.321959,-10.404512,1.9903142,1.5922078,0.027894434,0.1369112454927884,neutral
-389.9073,58.470104,0.98502266,18.960426,-5.872062,-10.301645,3.9518955,-13.407309,-11.430838,9.058116,-14.814721,9.83282,-4.816623,0.034116186,0.1395102446933962,neutral
-380.5618,66.27946,-1.5741706,19.735756,-8.78359,-6.9235487,-0.15378633,-14.171372,-12.688672,9.3503475,-18.486376,11.69796,-2.6859684,0.03579282,0.1097553453947368,neutral
-446.65366,81.265434,26.47535,23.505339,2.4497874,-4.925601,2.8247914,-13.041976,-7.424527,5.4982753,-11.156469,4.205361,1.9937601,0.019098641,0.1080256636424731,neutral
-395.3722,66.6567,-4.5052214,25.121416,3.7062156,-13.1403885,-1.237209,-16.930737,-8.279681,8.722089,-16.516937,6.9213653,1.2251925,0.025546417,0.15203125,neutral
-436.464,69.53949,23.94187,24.390604,-14.6929245,-8.781835,13.430283,-10.860962,-1.9090868,5.24839,-9.702684,0.64006346,0.9298672,0.019123234,0.1459452311197916,neutral
-383.14267,63.59961,-10.187601,13.2911,4.2712884,-11.597308,4.355343,-20.347122,-5.209478,11.150658,-17.002426,10.012601,-0.29506597,0.032620024,0.1845086847694174,neutral
-436.38437,53.67526,14.452767,26.73649,-3.3075578,-6.3977785,0.8437697,-8.797719,1.1507301,6.1887865,-7.075908,0.07277893,-1.6520678,0.01636836,0.1807588743932038,neutral
-403.53,41.058735,1.6065401,28.832884,7.636911,-9.764988,-6.58979,-12.420924,-6.588197,9.529382,-14.272893,1.195375,12.29397,0.027726537,0.1871571642287234,neutral
-393.266,58.629158,-9.336912,21.506075,3.1380525,-7.7082562,1.6324543,-11.388772,-6.0680857,9.660232,-13.130643,3.3342845,-0.9424277,0.026906947,0.1739118303571428,neutral
-396.9535,63.71862,-1.9691341,28.787863,14.63731,-7.046969,-9.686934,-15.672749,-9.355747,7.2579165,-15.65989,-2.846679,7.489448,0.033701446,0.1402549342105263,neutral
-450.84433,82.14651,17.16543,23.43792,3.3107057,-7.2289987,0.44285327,-7.3640056,-1.6960461,3.8869681,-8.833937,1.8589481,-2.379528,0.015804568,0.113090183423913,neutral
-388.84296,53.64324,3.2096019,13.729225,8.809755,-4.255566,-5.0727777,-9.4276085,-9.115151,9.647687,-14.041473,-1.7243371,2.326162,0.032225527,0.1777524594907407,neutral
-381.5277,46.775906,-0.7161521,37.24005,8.296674,-10.295496,-8.557699,-12.382832,-12.398379,4.431502,-19.288733,7.405634,-0.44670603,0.030313505,0.1592200043004587,neutral
-416.88882,65.578995,-7.8875914,26.03341,10.665285,-4.8777485,-2.64151,-14.102825,-7.337595,13.897791,-16.307878,2.057939,4.5189633,0.023072315,0.1375732421875,neutral
-387.02322,62.433487,-0.88901186,26.44666,4.483573,-7.766098,-3.4480815,-11.608401,-7.080444,6.817199,-13.590081,-0.31936568,4.334523,0.035093598,0.1232239440247252,neutral
-392.82803,53.26169,2.8547752,44.263195,8.004055,-10.182902,-0.07450509,-17.419313,-7.467321,7.9580145,-21.689613,3.425733,3.3446465,0.030182015,0.1341903233292079,neutral
-391.7248,70.42324,4.6036034,25.26264,-7.583479,-10.413518,5.9340568,-17.829039,-10.766502,6.724304,-19.08814,4.347252,2.5190148,0.033547375,0.1213194649174528,neutral
-418.3373,64.86301,-4.4282537,29.933949,4.685999,-10.281462,-2.9186695,-14.535894,-9.757502,10.539795,-16.999626,4.256248,-1.0994798,0.022719238,0.1312243529040404,neutral
-454.96585,49.722675,33.532383,32.928204,2.7926636,0.0562937,-1.264447,-15.854074,-0.26223314,-3.1071627,-9.228931,5.32153,-5.7314186,0.017698225,0.1593540736607142,neutral
-403.2787,78.91452,-10.857286,30.035378,6.0264573,-6.7613387,-2.0872576,-11.938569,-12.171199,12.749209,-19.178858,1.6852193,-0.5589249,0.025460105,0.1125244140625,neutral
-409.944,67.14433,-12.62673,18.378855,6.0081105,-3.3620136,3.3039126,-8.485484,-7.443211,12.895969,-15.149463,1.574266,2.179151,0.024070643,0.1604120163690476,neutral
-389.43048,81.95957,-1.8471545,17.327095,-11.730042,-7.094724,7.085027,-12.681958,-8.741966,6.3397784,-13.76374,-0.8367969,5.454471,0.036942936,0.1190532483552631,neutral
-424.44974,64.77673,5.5073953,28.562435,2.9228032,-5.7097564,2.5348804,-7.101456,-0.5058089,2.0366693,-4.838847,1.7732363,-6.1804223,0.017425178,0.1494241301546391,neutral
-383.39877,50.44039,0.61420524,34.7243,7.76247,-12.309485,-3.6416461,-10.454463,-10.1810055,5.873177,-14.073698,5.1822805,5.713049,0.031381406,0.1696636493389423,neutral
-396.17365,78.67217,-8.2913265,10.700638,3.8743625,-6.375997,-1.4532967,-9.87187,-7.4247465,8.504034,-11.564072,-3.128671,2.5949168,0.03453484,0.1249468208539604,neutral
-372.54282,42.332783,5.1780286,35.289658,8.666577,-14.904812,-6.386903,-7.1182795,-13.137693,3.9795566,-12.4937525,3.3214657,5.248136,0.0342818,0.1747159090909091,neutral
-387.3354,69.98019,-19.64703,16.968042,0.6837353,-8.211271,-4.0350637,-11.211077,-6.863326,13.54842,-21.573584,6.7712564,-0.81698346,0.028686697,0.1147959183673469,neutral
-418.58716,49.688354,-0.23671313,29.5943,5.8008714,-6.9092035,1.0636516,-10.897749,-6.9134407,13.037985,-17.576607,5.605817,3.1941812,0.02130801,0.1383056640625,neutral
-418.1568,84.04906,9.92764,14.277772,-8.348121,-8.885974,0.5803805,-8.43446,-7.3369794,6.067792,-11.736657,-0.6608958,4.118995,0.034050893,0.1037670173267326,neutral
-451.8986,94.85241,18.511961,22.20782,3.3693402,-6.4544578,7.41805,-12.767358,-8.388227,1.636664,-8.683,0.23846793,-5.673799,0.021005146,0.0963424210695876,neutral
-424.25284,91.7198,13.656861,9.454734,-3.4132211,4.3073845,4.1443486,-20.353102,-1.3991243,3.6404862,-13.925192,10.58448,-7.180248,0.022399852,0.1003369140625,neutral
-375.2908,43.943924,-11.946061,29.512339,-1.3110113,-8.109999,0.50522333,-9.372971,-8.819253,10.37415,-14.689458,2.9049928,2.8986921,0.029898902,0.1723135489004629,neutral
-420.1593,74.40129,14.155434,27.745062,-3.676136,-4.456382,5.1967297,-20.550417,-2.305719,0.11090095,-10.127433,4.4244623,-6.499049,0.022411264,0.1194230621936274,neutral
-439.78424,88.30129,15.713418,12.550963,-2.3851993,3.226094,-1.381111,-21.432095,-1.8450524,1.6150743,-8.656633,0.4322521,-4.1816206,0.020664336,0.1227448453608247,neutral
-393.7161,74.387794,2.0076044,25.033878,1.4352636,-4.6799436,-6.054603,-13.343654,-10.328508,5.34986,-15.931127,-1.006965,3.6401935,0.03418416,0.1116810411509901,neutral
-389.27313,49.727924,3.4082804,33.60033,-1.0973577,-5.491814,-4.326475,-9.404489,-8.233898,7.868106,-11.486947,0.804644,2.1411731,0.03118582,0.1442626953125,neutral
-394.37808,60.57295,-6.081955,30.785593,0.05850677,-3.6602323,1.8255901,-16.40818,-10.262529,14.080541,-16.50789,3.4026248,0.8143628,0.026405886,0.1307729085286458,neutral
-385.57632,30.89951,5.1718397,31.673248,4.5646095,-4.179289,-6.44865,-10.966248,-7.137117,6.3601995,-17.277075,4.0981097,6.825152,0.029299337,0.2009676846590909,neutral
-461.80655,75.141,32.4816,41.290386,6.241165,-7.369123,10.45961,-15.428111,-11.223163,-4.763852,-8.554316,-0.20946081,-9.825569,0.020382578,0.099090576171875,neutral
-420.16458,46.243984,5.940979,40.553745,9.720963,-7.5588765,3.9699972,-10.99157,-9.189326,8.561097,-12.263999,6.9408054,5.2740173,0.023321353,0.1409959059495192,neutral
-382.38342,57.398273,-1.0719962,35.100117,4.286251,-13.917118,-2.7116933,-15.425359,-6.4450994,7.0579467,-16.864084,8.832663,0.8533273,0.025633438,0.1194798519736842,neutral
-412.99695,60.446606,7.5122538,32.15684,9.468814,-10.237708,-6.874839,-9.775127,-7.3062863,3.8169951,-11.57496,1.2025802,1.6508567,0.026822977,0.1228656572164948,neutral
-414.6571,71.46893,6.869749,26.636215,-3.6984484,-8.786572,-1.2781177,-10.752717,-11.586639,6.7662444,-12.4826,-2.3361976,6.4859023,0.028023789,0.1025390625,neutral
-480.83826,76.3619,32.60768,36.755352,6.0992656,-3.2329538,7.4959846,-9.740942,-7.0154557,-3.9014404,-5.333938,0.9044027,-7.1136575,0.017339967,0.0971916717233009,neutral
-465.8185,67.74209,24.992344,35.825245,4.626745,-0.48809433,2.7521014,-11.472704,-1.7706497,-4.7473702,-6.399399,4.61677,-5.959985,0.014918611,0.1250251691365979,neutral
-471.70428,87.277596,25.91317,23.509483,3.3843758,3.0190096,5.3600135,-13.432936,-5.634954,-1.2902792,-5.2394257,1.9696549,-8.404504,0.015730618,0.1098736702127659,neutral
-405.48038,55.92794,-1.0914283,33.08832,2.6620443,-9.4282675,0.98406434,-14.408158,-12.563921,10.921517,-19.524971,4.116452,4.186296,0.023449915,0.1496533203125,neutral
-453.1636,89.77187,26.424149,21.177444,-8.045171,2.3599339,5.352096,-15.682574,-4.9282956,-1.5885689,-5.4888144,0.26372293,-8.321864,0.019365724,0.0995942735180412,neutral
-424.64673,70.49635,14.847768,34.35794,5.338783,-6.5777164,-0.22931692,-14.047806,-9.959229,5.451178,-15.805941,-2.9568017,-0.98192954,0.030842513,0.096723197710396,neutral
-396.53128,72.682846,-3.610454,23.280886,0.71878165,-4.0079217,0.8561794,-24.448334,-10.71253,14.033627,-19.857077,3.6431503,0.20623016,0.027764453,0.1236608524133663,neutral
-412.72827,44.799965,20.652433,28.177393,6.6463385,-2.8733065,-3.8089185,-6.031563,-8.302494,3.142429,-10.971855,0.5823758,1.9153911,0.028250767,0.1901452518203883,neutral
-397.42972,67.3854,-2.4786074,35.310013,3.526995,-10.631181,0.12632947,-15.479302,-11.384501,9.070775,-17.919647,3.2446103,2.0454717,0.025969656,0.1223443478954081,neutral
-411.25522,57.535767,-1.8962125,21.776571,2.2602448,-7.661247,3.0106065,-12.734193,-9.591459,9.808153,-13.933178,3.5721917,-1.3487008,0.023575176,0.1661001352163461,neutral
-461.28873,78.574684,22.604404,30.192842,3.3569758,3.202727,4.1392603,-21.834616,-3.9221392,-0.18814126,-9.095458,1.0440167,-4.8185925,0.020827549,0.0932721077127659,neutral
-385.2833,62.325134,-3.2553098,32.10856,8.406391,-12.661053,-2.6737978,-21.39745,-9.079091,10.369287,-17.411985,2.3386607,2.3118904,0.02872569,0.1290802908415841,neutral
-398.35358,56.79765,1.4789139,25.117449,4.486217,-7.7046504,3.9921668,-18.697561,-7.7881045,6.975285,-13.844354,8.061775,1.8087952,0.02652098,0.1726164641203703,neutral
-403.5007,82.34001,6.932137,17.587032,-4.484426,-4.350475,2.0042775,-7.740983,-11.827631,6.9876795,-13.883403,-1.438081,3.6148844,0.032825664,0.1064546130952381,neutral
-380.04236,74.23151,-3.3930233,22.869366,-0.14840725,-11.043004,0.40064263,-18.899937,-10.41488,11.0337515,-16.266426,6.6328077,3.2556548,0.035375178,0.1139629099628712,neutral
-397.33926,65.304985,14.851985,29.457054,3.8845065,-1.1517295,-4.701799,-17.517744,-10.158008,7.2749467,-16.702682,-0.5822306,3.465321,0.03235085,0.1235791015625,neutral
-450.88593,84.59867,28.663282,26.205395,-10.744082,2.6945026,3.9255223,-18.654276,-4.868349,-1.2381887,-5.615728,-2.6099827,-7.799901,0.017547155,0.1193470119201031,neutral
-442.08667,82.444954,26.634964,23.034727,-4.769389,1.7330155,4.395861,-17.720066,-5.549672,-1.802288,-1.1996057,0.26556733,-7.781832,0.019255258,0.1240851151315789,neutral
-414.62164,66.502014,-7.4783616,24.170357,-1.7933145,-7.1315937,1.5597056,-13.0150585,-9.658848,9.696575,-11.326522,2.8683255,1.4648776,0.023788953,0.129326171875,neutral
-426.0143,70.9478,9.300784,29.708948,11.570309,-8.982484,-2.815998,-12.659908,-7.386902,4.981213,-14.981903,2.8863268,5.1900945,0.027218642,0.1085724783415841,neutral
-389.92947,46.928448,-7.5737095,30.821592,1.7645036,-3.4486961,0.40169722,-12.822184,-4.4217086,12.052093,-13.02371,2.2423813,2.0749164,0.026900183,0.16089087134009,neutral
-397.70258,62.69053,-7.717063,24.160135,5.333829,-0.17268004,-0.23225339,-15.854334,-9.988875,14.553776,-13.831249,-0.4227424,3.621112,0.027376404,0.1358326099537037,neutral
-399.4119,46.23271,1.26279,17.86068,0.53297114,-1.5400734,-2.1754313,-10.29566,-9.0877495,12.8950205,-15.527295,4.997259,-2.0963578,0.024955293,0.2028506324404762,neutral
-442.2433,73.24325,26.502026,33.33685,2.3576107,-0.39458764,1.4701884,-18.302433,0.68005943,1.7683927,-8.7624655,2.742732,-4.9146624,0.018701533,0.1453073601973684,neutral
-392.8433,73.48989,-1.411434,27.382769,1.9613689,-7.545462,-3.0517895,-14.372311,-12.436453,7.6483974,-14.160978,2.7046776,3.6976333,0.029579422,0.1111250773514851,neutral
-400.16916,87.832886,0.055128653,15.102493,-4.5766926,-4.645905,2.5881014,-11.559922,-12.84612,8.998529,-15.874152,-0.25123173,4.2979374,0.03132116,0.10669182342233,neutral
-425.934,103.28329,30.008768,21.005547,-0.7765732,-0.13703044,9.674505,-19.152718,-10.554894,-2.1840048,-10.543717,3.681132,-3.2698202,0.024153413,0.106787109375,neutral
-427.97186,75.31968,12.137084,27.175323,8.28854,-3.6528378,-4.9801526,-16.237337,-6.476607,8.023757,-17.861626,2.0705967,3.4197302,0.02616547,0.1085564108455882,neutral
